play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_seconds
1863,224,2024-12-16 01:53:12.509,2024-12-16 02:16:12.509,MOBILE,COMPLETED,2951,1380.0
1864,16,2024-12-05 19:55:30.283,2024-12-05 20:24:30.283,MOBILE,TIMEOUT,3647,1740.0
1865,464,2024-12-24 00:05:34.804,2024-12-24 04:18:34.804,MOBILE,ABORTED,702,15180.0
1866,394,2024-11-01 13:36:38.867,2024-11-01 23:10:38.867,BROWSER,COMPLETED,2422,34440.0
1867,466,2024-12-30 18:59:14.075,2024-12-30 21:50:14.075,MOBILE,ABORTED,4428,10260.0
1868,445,2024-12-30 11:18:47.938,2024-12-30 21:01:47.938,MOBILE,ABORTED,3354,34980.0
1869,352,2024-12-30 22:35:18.345,2024-12-30 23:37:18.345,MOBILE,ABORTED,294,3720.0
1870,71,2024-12-29 13:24:32.915,2024-12-29 14:11:32.915,BROWSER,TIMEOUT,2935,2820.0
1871,119,2024-08-11 12:31:07.022,2024-08-11 18:48:07.022,MOBILE,TIMEOUT,3571,22620.0
1872,18,2024-12-22 09:20:51.141,2024-12-22 17:52:51.141,BROWSER,TIMEOUT,2694,30720.0
1873,395,2024-11-24 21:01:41.890,2024-11-24 22:23:41.890,MOBILE,TIMEOUT,2585,4920.0
1874,437,2024-12-27 05:40:19.085,2024-12-27 10:48:19.085,MOBILE,TIMEOUT,542,18480.0
1875,346,2024-11-16 16:22:05.966,2024-11-17 00:13:05.966,BROWSER,COMPLETED,3380,28260.0
1876,314,2024-11-24 05:59:44.817,2024-11-24 15:58:44.817,BROWSER,TIMEOUT,4353,35940.0
1877,277,2024-12-24 16:37:14.022,2024-12-24 19:21:14.022,MOBILE,COMPLETED,4152,9840.0
1878,423,2024-12-20 07:35:23.719,2024-12-20 14:08:23.719,MOBILE,TIMEOUT,1657,23580.0
1879,470,2024-12-29 22:09:32.477,2024-12-30 03:52:32.477,BROWSER,TIMEOUT,534,20580.0
1881,234,2024-11-15 20:21:40.306,2024-11-16 02:16:40.306,BROWSER,ABORTED,3409,21300.0
1882,32,2024-12-29 04:59:43.416,2024-12-29 09:17:43.416,BROWSER,COMPLETED,4946,15480.0
1883,35,2024-12-10 18:32:46.601,2024-12-10 21:39:46.601,BROWSER,ABORTED,4342,11220.0
1885,444,2024-08-06 08:35:57.607,2024-08-06 17:18:57.607,MOBILE,ABORTED,1891,31380.0
1886,213,2024-12-30 15:16:35.936,2024-12-30 22:19:35.936,MOBILE,ABORTED,1494,25380.0
1887,165,2024-10-27 16:37:32.304,2024-10-28 01:13:32.304,BROWSER,TIMEOUT,3386,30960.0
1888,338,2024-11-09 05:48:00.088,2024-11-09 08:07:00.088,BROWSER,ABORTED,2307,8340.0
1889,151,2024-12-28 13:35:42.717,2024-12-28 16:01:42.717,MOBILE,ABORTED,212,8760.0
1890,497,2024-12-30 03:55:09.491,2024-12-30 12:17:09.491,BROWSER,ABORTED,4904,30120.0
1891,306,2024-12-22 16:34:44.576,2024-12-22 18:49:44.576,BROWSER,TIMEOUT,4236,8100.0
1893,260,2024-10-24 03:02:32.119,2024-10-24 07:25:32.119,MOBILE,ABORTED,1599,15780.0
1895,409,2024-12-16 03:40:40.698,2024-12-16 10:34:40.698,BROWSER,COMPLETED,2663,24840.0
1897,496,2024-09-06 04:05:33.797,2024-09-06 13:20:33.797,BROWSER,COMPLETED,2469,33300.0
1898,63,2024-12-29 19:52:54.620,2024-12-30 04:56:54.620,BROWSER,COMPLETED,3824,32640.0
1899,406,2024-12-22 00:05:31.095,2024-12-22 08:18:31.095,BROWSER,ABORTED,2629,29580.0
1900,383,2024-12-23 00:29:10.525,2024-12-23 00:58:10.525,MOBILE,COMPLETED,2237,1740.0
1902,462,2024-12-27 05:40:55.479,2024-12-27 13:40:55.479,BROWSER,TIMEOUT,4853,28800.0
1903,410,2024-12-30 11:57:44.893,2024-12-30 20:38:44.893,MOBILE,ABORTED,904,31260.0
1904,224,2024-12-16 11:53:20.407,2024-12-16 17:42:20.407,BROWSER,TIMEOUT,863,20940.0
1905,310,2024-05-21 07:18:21.879,2024-05-21 14:05:21.879,BROWSER,COMPLETED,2206,24420.0
1906,322,2024-11-26 15:36:33.779,2024-11-26 18:36:33.779,BROWSER,ABORTED,2486,10800.0
1907,402,2024-12-30 01:25:43.850,2024-12-30 08:57:43.850,BROWSER,ABORTED,1986,27120.0
1908,363,2024-12-30 10:46:13.995,2024-12-30 20:37:13.995,MOBILE,TIMEOUT,417,35460.0
1909,43,2024-12-30 15:28:46.033,2024-12-30 15:50:46.033,MOBILE,COMPLETED,1851,1320.0
1910,501,2024-10-02 20:33:29.018,2024-10-02 21:01:29.018,MOBILE,COMPLETED,2251,1680.0
1911,310,2024-08-31 01:54:26.083,2024-08-31 09:33:26.083,BROWSER,COMPLETED,1337,27540.0
1912,380,2024-12-29 08:15:01.614,2024-12-29 15:44:01.614,BROWSER,TIMEOUT,1885,26940.0
1913,105,2024-12-27 06:10:42.779,2024-12-27 13:55:42.779,MOBILE,TIMEOUT,2388,27900.0
1914,9,2024-12-27 04:34:49.629,2024-12-27 06:59:49.629,MOBILE,COMPLETED,1090,8700.0
1916,228,2024-12-17 16:04:55.467,2024-12-17 19:24:55.467,MOBILE,COMPLETED,1119,12000.0
1917,9,2024-12-29 10:30:42.197,2024-12-29 19:47:42.197,BROWSER,TIMEOUT,4126,33420.0
1920,44,2024-12-12 14:22:22.830,2024-12-12 20:58:22.830,BROWSER,ABORTED,4108,23760.0
1921,209,2024-12-23 08:21:52.789,2024-12-23 11:38:52.789,MOBILE,ABORTED,1200,11820.0
1922,10,2024-12-30 17:32:45.335,2024-12-30 23:16:45.335,BROWSER,ABORTED,1990,20640.0
1926,486,2024-12-24 12:15:41.083,2024-12-24 16:32:41.083,BROWSER,TIMEOUT,2786,15420.0
1927,391,2024-12-24 09:52:18.871,2024-12-24 09:57:18.871,MOBILE,ABORTED,1649,300.0
1928,486,2024-12-28 10:29:11.139,2024-12-28 15:51:11.139,BROWSER,ABORTED,2884,19320.0
1929,41,2024-12-28 20:10:57.494,2024-12-28 23:38:57.494,BROWSER,COMPLETED,456,12480.0
1930,123,2024-11-27 20:53:12.969,2024-11-27 22:20:12.969,MOBILE,ABORTED,3307,5220.0
1931,386,2024-12-27 09:39:36.731,2024-12-27 19:06:36.731,MOBILE,ABORTED,3025,34020.0
1932,166,2024-12-28 12:17:56.962,2024-12-28 15:21:56.962,BROWSER,ABORTED,2574,11040.0
1933,106,2024-12-25 19:32:00.571,2024-12-26 03:33:00.571,MOBILE,ABORTED,1804,28860.0
1934,20,2024-12-16 11:47:29.311,2024-12-16 16:52:29.311,MOBILE,ABORTED,1597,18300.0
1935,80,2024-12-30 15:37:11.026,2024-12-30 16:26:11.026,BROWSER,TIMEOUT,3023,2940.0
1936,318,2024-08-20 19:48:49.236,2024-08-21 00:22:49.236,MOBILE,COMPLETED,411,16440.0
1937,413,2024-12-24 11:13:04.470,2024-12-24 13:38:04.470,BROWSER,ABORTED,3335,8700.0
1938,95,2024-12-25 05:17:26.375,2024-12-25 07:30:26.375,BROWSER,COMPLETED,1363,7980.0
1940,220,2024-11-17 02:04:08.919,2024-11-17 11:00:08.919,MOBILE,ABORTED,1255,32160.0
1941,133,2024-12-23 03:30:02.852,2024-12-23 12:15:02.852,BROWSER,ABORTED,3349,31500.0
1942,35,2024-12-15 16:15:29.615,2024-12-15 21:43:29.615,MOBILE,COMPLETED,3210,19680.0
1943,310,2024-11-03 11:05:17.339,2024-11-03 16:41:17.339,MOBILE,COMPLETED,1118,20160.0
1944,394,2024-11-03 17:00:26.477,2024-11-03 18:35:26.477,BROWSER,TIMEOUT,881,5700.0
1946,229,2024-10-03 13:28:31.585,2024-10-03 20:13:31.585,MOBILE,TIMEOUT,2377,24300.0
1947,348,2024-12-03 22:06:32.960,2024-12-03 23:32:32.960,BROWSER,ABORTED,3222,5160.0
1949,33,2024-12-19 23:22:15.854,2024-12-20 00:04:15.854,BROWSER,ABORTED,2669,2520.0
1950,458,2024-12-25 17:05:59.490,2024-12-25 22:01:59.490,MOBILE,ABORTED,3098,17760.0
1952,177,2024-12-19 02:26:53.508,2024-12-19 11:47:53.508,MOBILE,ABORTED,1609,33660.0
1954,411,2024-12-09 17:03:57.006,2024-12-09 23:10:57.006,BROWSER,COMPLETED,2882,22020.0
1955,448,2024-12-10 01:35:13.364,2024-12-10 09:09:13.364,BROWSER,ABORTED,556,27240.0
1956,403,2024-07-22 18:38:57.238,2024-07-23 03:38:57.238,MOBILE,TIMEOUT,2855,32400.0
1957,21,2024-12-08 13:31:07.139,2024-12-08 21:35:07.139,MOBILE,TIMEOUT,3455,29040.0
1959,323,2024-12-30 16:19:43.564,2024-12-30 21:36:43.564,BROWSER,COMPLETED,2603,19020.0
1960,187,2024-12-30 01:35:53.391,2024-12-30 06:49:53.391,BROWSER,TIMEOUT,506,18840.0
1961,78,2024-12-22 16:18:28.221,2024-12-22 20:47:28.221,BROWSER,TIMEOUT,4000,16140.0
1962,220,2024-12-13 12:48:08.505,2024-12-13 13:44:08.505,BROWSER,TIMEOUT,436,3360.0
1963,221,2024-12-07 22:44:44.453,2024-12-08 00:27:44.453,BROWSER,TIMEOUT,2650,6180.0
1965,86,2024-12-29 01:31:28.982,2024-12-29 07:39:28.982,BROWSER,ABORTED,1383,22080.0
1966,250,2024-12-26 11:29:57.131,2024-12-26 15:56:57.131,BROWSER,ABORTED,3909,16020.0
1967,41,2024-12-30 03:18:24.477,2024-12-30 05:51:24.477,BROWSER,TIMEOUT,2219,9180.0
1968,435,2024-12-14 11:18:01.664,2024-12-14 16:07:01.664,MOBILE,COMPLETED,2924,17340.0
1969,75,2024-06-22 01:29:48.322,2024-06-22 01:48:48.322,MOBILE,TIMEOUT,4978,1140.0
1970,243,2024-12-22 10:20:23.885,2024-12-22 17:24:23.885,BROWSER,TIMEOUT,2910,25440.0
1973,428,2024-12-26 02:16:03.857,2024-12-26 09:03:03.857,MOBILE,TIMEOUT,4614,24420.0
1974,415,2024-12-21 18:56:54.733,2024-12-22 04:23:54.733,MOBILE,ABORTED,2120,34020.0
1975,11,2024-12-16 17:07:01.842,2024-12-17 02:54:01.842,BROWSER,TIMEOUT,2658,35220.0
1976,274,2024-12-24 17:46:27.454,2024-12-25 00:55:27.454,BROWSER,COMPLETED,4782,25740.0
1979,444,2024-10-31 18:03:48.605,2024-10-31 23:26:48.605,MOBILE,COMPLETED,2593,19380.0
1981,462,2024-12-28 12:48:31.223,2024-12-28 15:56:31.223,MOBILE,COMPLETED,3292,11280.0
1982,396,2024-12-24 08:58:10.906,2024-12-24 09:21:10.906,MOBILE,COMPLETED,331,1380.0
1983,460,2024-12-30 14:29:31.112,2024-12-30 20:57:31.112,MOBILE,COMPLETED,3662,23280.0
1984,391,2024-12-25 09:52:17.413,2024-12-25 19:37:17.413,MOBILE,COMPLETED,3350,35100.0
1985,233,2024-03-31 19:37:14.387,2024-03-31 21:28:14.387,BROWSER,TIMEOUT,2548,6660.0
1986,314,2024-12-24 16:09:52.384,2024-12-24 23:24:52.384,BROWSER,COMPLETED,3792,26100.0
1987,151,2024-12-29 19:29:24.255,2024-12-30 03:28:24.255,MOBILE,ABORTED,365,28740.0
1988,149,2024-12-29 00:34:40.582,2024-12-29 10:08:40.582,MOBILE,COMPLETED,723,34440.0
1989,431,2024-12-30 04:09:19.191,2024-12-30 04:38:19.191,MOBILE,ABORTED,4005,1740.0
1994,412,2024-12-03 19:54:29.030,2024-12-04 01:36:29.030,BROWSER,COMPLETED,2267,20520.0
1995,354,2024-12-23 15:35:01.239,2024-12-23 23:10:01.239,BROWSER,TIMEOUT,1748,27300.0
1997,404,2024-12-01 14:50:14.147,2024-12-01 16:12:14.147,MOBILE,ABORTED,3987,4920.0
1999,429,2024-12-30 16:32:10.116,2024-12-30 22:46:10.116,MOBILE,COMPLETED,835,22440.0
